category_code,status,founded_at,closed_at,country_code,funding_rounds,funding_total_usd,milestones,relationships,lat,lng,isClosed,Active_Days
consulting,operating,2007,2021.0,USA,1.0,10000000.0,1.0,4.0,42.583645,-83.2454883,1,5110.0
software,operating,2004,2021.0,USA,1.0,3652913.0,1.0,5.0,36.1626638,-86.7816016,1,6205.0
web,operating,2011,2021.0,USA,1.0,3652913.0,1.0,1.0,40.7127753,-74.0059728,1,3650.0
public_relations,operating,2010,2021.0,USA,1.0,3652913.0,1.0,1.0,37.3860517,-122.0838511,1,4015.0
public_relations,operating,1999,2021.0,USA,2.0,495000.0,1.0,5.0,40.8665166,-124.0828396,1,8030.0
other,operating,2010,2021.0,CAN,1.0,4500000.0,1.0,1.0,49.2827291,-123.1207375,1,4015.0
consulting,operating,2005,2021.0,USA,1.0,3652913.0,1.0,5.0,37.36883,-122.0363496,1,5840.0
consulting,operating,2006,2021.0,CHE,1.0,1280000.0,1.0,4.0,46.5196535,6.6322734,1,5475.0
search,operating,2010,2021.0,USA,1.0,3652913.0,1.0,4.0,34.0522342,-118.2436849,1,4015.0
software,operating,2003,2021.0,USA,1.0,3652913.0,2.0,2.0,39.7392358,-104.990251,1,6570.0
consulting,operating,1996,2021.0,USA,1.0,3652913.0,1.0,5.0,31.2000924,29.9187387,1,9125.0
mobile,operating,2011,2021.0,USA,1.0,75000.0,1.0,2.0,47.4828776,-122.2170661,1,3650.0
ecommerce,operating,1996,2021.0,USA,1.0,3652913.0,1.0,5.0,25.72149,-80.2683838,1,9125.0
consulting,operating,2000,2021.0,USA,1.0,3652913.0,1.0,7.0,38.0405837,-84.5037164,1,7665.0
other,operating,1993,2021.0,IND,1.0,3652913.0,1.0,1.0,22.5957689,88.2636394,1,10220.0
web,operating,2012,2021.0,IND,1.0,3652913.0,1.0,1.0,12.9715987,77.5945627,1,3285.0
consulting,operating,2011,2021.0,USA,1.0,3652913.0,1.0,2.0,38.0193657,-122.1341321,1,3650.0
advertising,operating,2011,2021.0,USA,1.0,3652913.0,1.0,1.0,34.0522342,-118.2436849,1,3650.0
consulting,operating,2011,2021.0,USA,1.0,3652913.0,1.0,1.0,42.3600825,-71.0588801,1,3650.0
public_relations,operating,1995,2021.0,AUS,1.0,3652913.0,1.0,1.0,-33.8688197,151.2092955,1,9490.0
mobile,operating,2010,2021.0,USA,2.0,258000.0,2.0,5.0,38.9906657,-77.026088,1,4015.0
enterprise,operating,2011,2021.0,USA,1.0,2500000.0,2.0,8.0,38.8942786,-77.4310992,1,3650.0
web,operating,2011,2021.0,MYS,1.0,150000.0,2.0,2.0,5.4163459,100.3327617,1,3650.0
other,operating,2011,2021.0,USA,1.0,60000.0,1.0,4.0,36.1699412,-115.1398296,1,3650.0
consulting,operating,2011,2021.0,USA,1.0,3652913.0,2.0,1.0,33.7444613,-118.3870173,1,3650.0
web,operating,2011,2021.0,USA,1.0,3652913.0,1.0,2.0,41.8781136,-87.6297982,1,3650.0
software,operating,2001,2021.0,MKD,1.0,3652913.0,2.0,3.0,41.9973462,21.4279956,1,7300.0
software,operating,2010,2021.0,GBR,1.0,3652913.0,1.0,2.0,51.5073509,-0.1277583,1,4015.0
software,operating,2011,2021.0,USA,1.0,3652913.0,1.0,1.0,37.7749295,-122.4194155,1,3650.0
other,operating,2011,2021.0,USA,1.0,3652913.0,1.0,4.0,32.715738,-117.1610838,1,3650.0
ecommerce,operating,2010,2021.0,USA,1.0,3652913.0,3.0,2.0,37.7749295,-122.4194155,1,4015.0
web,operating,2006,2021.0,USA,1.0,3652913.0,1.0,1.0,40.3470543,-74.0643065,1,5475.0
software,operating,2010,2021.0,IND,1.0,3652913.0,1.0,5.0,12.9715987,77.5945627,1,4015.0
games_video,operating,2010,2021.0,USA,1.0,3652913.0,1.0,1.0,39.3925121,-76.6126392,1,4015.0
other,operating,2008,2021.0,USA,1.0,3652913.0,1.0,2.0,40.7127753,-74.0059728,1,4745.0
cleantech,operating,2006,2021.0,SWE,1.0,1411955.0,1.0,1.0,59.3293235,18.0685808,1,5475.0
web,operating,2010,2021.0,USA,1.0,3652913.0,1.0,1.0,37.7749295,-122.4194155,1,4015.0
search,operating,2009,2021.0,USA,1.0,3652913.0,1.0,2.0,34.0555693,-117.1825381,1,4380.0
software,operating,2001,2021.0,IND,1.0,3652913.0,1.0,4.0,19.0759837,72.8776559,1,7300.0
other,operating,2010,2021.0,GRC,1.0,3652913.0,1.0,3.0,37.9838096,23.7275388,1,4015.0
other,operating,2009,2021.0,USA,1.0,3652913.0,1.0,1.0,40.6895314,-74.1744624,1,4380.0
search,operating,2010,2021.0,USA,1.0,3652913.0,1.0,3.0,34.0522342,-118.2436849,1,4015.0
messaging,operating,2011,2021.0,USA,1.0,30000.0,1.0,1.0,33.4483771,-112.0740373,1,3650.0
ecommerce,operating,2011,2021.0,CAN,1.0,3652913.0,1.0,1.0,51.0486151,-114.0708459,1,3650.0
social,operating,2011,2021.0,USA,1.0,15000.0,1.0,2.0,36.1626638,-86.7816016,1,3650.0
web,operating,2008,2021.0,USA,1.0,3652913.0,1.0,1.0,37.5629917,-122.3255254,1,4745.0
mobile,operating,2011,2021.0,USA,1.0,3652913.0,1.0,3.0,37.7749295,-122.4194155,1,3650.0
web,operating,2011,2021.0,USA,1.0,3652913.0,2.0,3.0,41.8781136,-87.6297982,1,3650.0
consulting,operating,2011,2021.0,CRI,1.0,3652913.0,1.0,1.0,9.9981413,-84.1197643,1,3650.0
biotech,operating,2010,2021.0,USA,2.0,1600000.0,1.0,2.0,52.205337,0.121817,1,4015.0
hardware,operating,2011,2021.0,USA,2.0,1800000.0,1.0,3.0,42.3600825,-71.0588801,1,3650.0
enterprise,operating,2011,2021.0,AUS,1.0,60000.0,1.0,1.0,-37.835,144.96,1,3650.0
software,operating,2011,2021.0,USA,1.0,3652913.0,2.0,2.0,33.7489954,-84.3879824,1,3650.0
ecommerce,operating,2009,2021.0,IND,1.0,3652913.0,1.0,4.0,28.5355161,77.3910265,1,4380.0
advertising,operating,2010,2021.0,SWE,1.0,3652913.0,1.0,3.0,57.70887,11.97456,1,4015.0
news,operating,2011,2021.0,GBR,3.0,312005.0,1.0,3.0,51.5073509,-0.1277583,1,3650.0
hardware,operating,1994,2021.0,USA,1.0,3652913.0,1.0,1.0,28.0394654,-81.9498042,1,9855.0
network_hosting,operating,2011,2021.0,SGP,1.0,3652913.0,3.0,6.0,1.352083,103.819836,1,3650.0
games_video,operating,2008,2021.0,USA,1.0,3652913.0,1.0,1.0,37.7749295,-122.4194155,1,4745.0
consulting,operating,2008,2021.0,PAK,1.0,3652913.0,1.0,1.0,33.7293882,73.0931461,1,4745.0
advertising,operating,2006,2021.0,IRL,1.0,3652913.0,1.0,6.0,53.3498053,-6.2603097,1,5475.0
games_video,operating,2011,2021.0,USA,3.0,15500000.0,2.0,6.0,37.4418834,-122.1430195,1,3650.0
software,operating,2011,2021.0,CAN,1.0,50000.0,1.0,3.0,43.653226,-79.3831843,1,3650.0
fashion,operating,2011,2021.0,IND,2.0,6000000.0,1.0,4.0,12.9715987,77.5945627,1,3650.0
mobile,operating,2011,2021.0,USA,1.0,3652913.0,1.0,8.0,34.0522342,-118.2436849,1,3650.0
other,operating,2007,2021.0,FRA,1.0,3652913.0,1.0,2.0,50.62925,3.057256,1,5110.0
other,operating,2001,2021.0,USA,1.0,3652913.0,1.0,1.0,36.1626638,-86.7816016,1,7300.0
other,operating,2010,2021.0,CHN,1.0,3652913.0,1.0,2.0,39.9041999,116.4073963,1,4015.0
other,operating,2004,2021.0,USA,1.0,10000000.0,1.0,1.0,32.7554883,-97.3307658,1,6205.0
web,operating,2011,2021.0,USA,1.0,3652913.0,1.0,3.0,34.1705609,-118.8375937,1,3650.0
consulting,operating,2011,2021.0,ARE,1.0,3652913.0,2.0,3.0,25.2048493,55.2707828,1,3650.0
social,operating,2009,2021.0,ISR,2.0,180000.0,1.0,5.0,32.178195,34.90761,1,4380.0
advertising,operating,2009,2021.0,CAN,1.0,3652913.0,1.0,2.0,43.653226,-79.3831843,1,4380.0
network_hosting,operating,2005,2021.0,HKG,1.0,3652913.0,1.0,4.0,22.396428,114.109497,1,5840.0
web,operating,2011,2021.0,IRL,1.0,3652913.0,1.0,1.0,54.6041421,-5.9502639,1,3650.0
software,operating,2009,2021.0,CAN,1.0,1015912.0,2.0,3.0,40.6958108,-73.8272029,1,4380.0
games_video,operating,2008,2021.0,BGD,1.0,25000.0,1.0,4.0,23.810332,90.4125181,1,4745.0
mobile,operating,2010,2021.0,GBR,1.0,3652913.0,1.0,1.0,43.106456,-76.2177046,1,4015.0
travel,operating,2011,2021.0,DEU,1.0,3652913.0,2.0,2.0,52.5200066,13.404954,1,3650.0
web,operating,1998,2021.0,USA,1.0,3652913.0,1.0,1.0,33.1506744,-96.8236116,1,8395.0
web,operating,2011,2021.0,USA,1.0,3652913.0,1.0,1.0,34.0194543,-118.4911912,1,3650.0
games_video,operating,2010,2021.0,USA,1.0,3652913.0,1.0,2.0,35.2827524,-120.6596156,1,4015.0
travel,operating,2011,2021.0,USA,1.0,1750000.0,2.0,6.0,33.8847361,-118.4109089,1,3650.0
other,operating,2010,2021.0,CAN,1.0,3652913.0,1.0,3.0,49.2193226,-122.5983981,1,4015.0
search,operating,2011,2021.0,USA,1.0,3652913.0,1.0,1.0,30.267153,-97.7430608,1,3650.0
ecommerce,operating,1932,2021.0,USA,1.0,3652913.0,1.0,2.0,37.2709704,-79.9414266,1,32485.0
games_video,operating,2008,2021.0,USA,1.0,3652913.0,1.0,3.0,37.7749295,-122.4194155,1,4745.0
games_video,operating,2011,2021.0,USA,1.0,1000000.0,1.0,7.0,37.7749295,-122.4194155,1,3650.0
software,operating,2009,2021.0,USA,1.0,3652913.0,1.0,2.0,31.8087678,-85.969951,1,4380.0
other,operating,2011,2021.0,AUS,1.0,3652913.0,1.0,1.0,-33.8688197,151.2092955,1,3650.0
software,operating,2005,2021.0,GBR,1.0,3652913.0,1.0,1.0,54.597285,-5.93012,1,5840.0
software,operating,2011,2021.0,AUS,1.0,3652913.0,1.0,2.0,54.978252,-1.61778,1,3650.0
medical,operating,2011,2021.0,USA,1.0,1800000.0,1.0,5.0,47.6062095,-122.3320708,1,3650.0
enterprise,operating,2010,2021.0,USA,2.0,3652913.0,1.0,2.0,37.7749295,-122.4194155,1,4015.0
manufacturing,operating,2009,2021.0,USA,2.0,13200000.0,1.0,5.0,39.613321,-105.0166498,1,4380.0
biotech,operating,2011,2021.0,GBR,1.0,8248727.0,1.0,1.0,51.5073509,-0.1277583,1,3650.0
education,operating,2011,2021.0,USA,2.0,970000.0,1.0,1.0,40.7127753,-74.0059728,1,3650.0
public_relations,operating,2010,2021.0,USA,1.0,3652913.0,2.0,2.0,41.8781136,-87.6297982,1,4015.0
social,operating,2011,2021.0,ITA,2.0,169841.0,1.0,2.0,45.5415526,10.2118019,1,3650.0
public_relations,operating,2011,2021.0,USA,1.0,3652913.0,1.0,7.0,37.7749295,-122.4194155,1,3650.0
mobile,operating,2011,2021.0,USA,2.0,30000.0,1.0,3.0,38.0405837,-84.5037164,1,3650.0
software,operating,2002,2021.0,IND,1.0,3652913.0,1.0,2.0,22.572646,88.363895,1,6935.0
social,operating,2011,2021.0,USA,1.0,20000000.0,3.0,2.0,34.0900091,-118.3617443,1,3650.0
fashion,operating,2011,2021.0,USA,1.0,250000.0,1.0,6.0,40.7127753,-74.0059728,1,3650.0
ecommerce,operating,1998,2021.0,USA,1.0,3652913.0,1.0,4.0,37.3860517,-122.0838511,1,8395.0
web,operating,2009,2021.0,USA,1.0,3652913.0,1.0,5.0,37.5629917,-122.3255254,1,4380.0
web,operating,2011,2021.0,RUS,1.0,3652913.0,1.0,1.0,55.755826,37.6172999,1,3650.0
software,operating,1999,2021.0,USA,1.0,350000.0,2.0,2.0,35.9940329,-78.898619,1,8030.0
ecommerce,operating,2011,2021.0,USA,1.0,3652913.0,1.0,4.0,40.0149856,-105.2705456,1,3650.0
software,operating,2006,2021.0,USA,1.0,3652913.0,1.0,1.0,34.165357,-118.6089752,1,5475.0
ecommerce,operating,2011,2021.0,USA,1.0,3652913.0,1.0,1.0,37.3541079,-121.9552356,1,3650.0
advertising,operating,2009,2021.0,USA,1.0,3652913.0,2.0,1.0,25.8631515,-80.1928253,1,4380.0
hardware,closed,2008,2012.0,USA,2.0,752000.0,1.0,2.0,39.7392358,-104.990251,0,1460.0
mobile,operating,2010,2021.0,USA,1.0,3652913.0,1.0,4.0,32.9483335,-96.7298519,1,4015.0
games_video,operating,2008,2021.0,USA,1.0,3652913.0,1.0,1.0,30.267153,-97.7430608,1,4745.0
mobile,operating,2011,2021.0,USA,1.0,3652913.0,1.0,2.0,52.205337,0.121817,1,3650.0
manufacturing,ipo,2001,2021.0,USA,1.0,20000000.0,2.0,6.0,34.4358294,-119.8276389,1,7300.0
software,operating,2011,2021.0,CZE,1.0,3652913.0,2.0,5.0,50.0755381,14.4378005,1,3650.0
enterprise,operating,1996,2021.0,IND,1.0,3652913.0,1.0,1.0,28.6139391,77.2090212,1,9125.0
web,operating,2007,2021.0,NLD,1.0,3652913.0,1.0,5.0,52.0115769,4.3570677,1,5110.0
software,operating,2007,2021.0,CAN,1.0,3652913.0,1.0,4.0,43.5890452,-79.6441198,1,5110.0
games_video,operating,2010,2021.0,SWE,1.0,3652913.0,1.0,1.0,55.604981,13.003822,1,4015.0
software,operating,2011,2021.0,DEU,1.0,3652913.0,2.0,4.0,52.5200066,13.404954,1,3650.0
software,operating,2009,2021.0,FRA,1.0,3652913.0,1.0,4.0,43.529742,5.447427,1,4380.0
software,operating,2010,2021.0,USA,1.0,3652913.0,1.0,1.0,37.3541079,-121.9552356,1,4015.0
games_video,operating,2006,2021.0,BEL,1.0,3652913.0,1.0,1.0,50.507009,5.6615841,1,5475.0
software,operating,1995,2021.0,IND,1.0,3652913.0,1.0,1.0,23.022505,72.5713621,1,9490.0
public_relations,operating,2004,2021.0,USA,1.0,3652913.0,2.0,6.0,40.0999077,-75.1527928,1,6205.0
web,operating,2009,2021.0,IND,1.0,3652913.0,1.0,2.0,17.385044,78.486671,1,4380.0
software,operating,2002,2021.0,NLD,1.0,3652913.0,1.0,5.0,51.5719149,4.768323,1,6935.0
analytics,operating,2010,2021.0,CAN,2.0,21000000.0,1.0,3.0,49.2827291,-123.1207375,1,4015.0
public_relations,operating,2011,2021.0,LUX,1.0,3652913.0,1.0,1.0,49.815273,6.129583,1,3650.0
other,operating,2011,2021.0,USA,1.0,3652913.0,1.0,1.0,40.7127753,-74.0059728,1,3650.0
software,operating,2005,2021.0,URY,1.0,3652913.0,1.0,5.0,-34.9011127,-56.1645314,1,5840.0
software,operating,2006,2021.0,USA,1.0,3652913.0,1.0,2.0,47.76095,-122.2055884,1,5475.0
software,operating,2008,2021.0,USA,1.0,3652913.0,1.0,5.0,34.4208305,-119.6981901,1,4745.0
health,operating,2009,2021.0,USA,2.0,8500000.0,3.0,7.0,37.4418834,-122.1430195,1,4380.0
web,operating,2008,2021.0,USA,1.0,3652913.0,2.0,1.0,47.6062095,-122.3320708,1,4745.0
cleantech,closed,2005,2011.0,USA,1.0,5000000.0,1.0,6.0,37.7749295,-122.4194155,0,2190.0
mobile,operating,2010,2021.0,PRI,1.0,3652913.0,1.0,3.0,18.4655394,-66.1057355,1,4015.0
software,operating,2011,2021.0,USA,1.0,380000.0,2.0,7.0,37.7749295,-122.4194155,1,3650.0
consulting,operating,2000,2021.0,USA,1.0,3652913.0,1.0,4.0,42.3600825,-71.0588801,1,7665.0
software,operating,2011,2021.0,USA,1.0,3652913.0,1.0,3.0,47.6062095,-122.3320708,1,3650.0
web,operating,2008,2021.0,GBR,1.0,3652913.0,1.0,3.0,51.232202,-0.332378,1,4745.0
games_video,operating,2010,2021.0,NLD,1.0,3652913.0,1.0,3.0,52.3702157,4.8951679,1,4015.0
mobile,operating,2009,2021.0,USA,1.0,3652913.0,1.0,1.0,30.267153,-97.7430608,1,4380.0
games_video,operating,2011,2021.0,ITA,1.0,3652913.0,1.0,1.0,45.6495264,13.7768182,1,3650.0
other,operating,2011,2021.0,MLT,1.0,3652913.0,1.0,2.0,35.9181297,14.4883442,1,3650.0
consulting,operating,2009,2021.0,GBR,1.0,3652913.0,1.0,1.0,51.5684629,0.0099831,1,4380.0
software,operating,2009,2021.0,IND,1.0,3652913.0,1.0,1.0,21.1458004,79.0881546,1,4380.0
advertising,operating,2008,2021.0,USA,1.0,250000.0,1.0,4.0,41.3556539,-72.0995209,1,4745.0
enterprise,operating,2010,2021.0,DEU,1.0,3652913.0,1.0,3.0,48.1351253,11.5819805,1,4015.0
enterprise,operating,2010,2021.0,DEU,2.0,400000.0,1.0,5.0,52.5200066,13.404954,1,4015.0
mobile,operating,2010,2021.0,USA,2.0,900000.0,1.0,2.0,40.7127753,-74.0059728,1,4015.0
software,operating,2011,2021.0,USA,1.0,3652913.0,1.0,2.0,41.223,-111.9738304,1,3650.0
hardware,operating,1997,2021.0,USA,1.0,3652913.0,1.0,1.0,39.5296329,-119.8138027,1,8760.0
mobile,operating,2011,2021.0,ISR,1.0,1700000.0,2.0,3.0,32.0852999,34.7817676,1,3650.0
web,operating,2010,2021.0,USA,1.0,3652913.0,1.0,1.0,37.4299388,-122.2538557,1,4015.0
software,operating,2010,2021.0,USA,1.0,3652913.0,1.0,1.0,45.5230622,-122.6764815,1,4015.0
search,operating,2010,2021.0,GBR,1.0,3652913.0,1.0,1.0,51.454513,-2.58791,1,4015.0
other,operating,2011,2021.0,CRI,1.0,3652913.0,1.0,2.0,9.9576176,-84.0816123,1,3650.0
software,operating,2011,2021.0,USA,1.0,550000.0,1.0,2.0,33.6845673,-117.8265049,1,3650.0
fashion,operating,2011,2021.0,USA,1.0,2500000.0,2.0,4.0,34.0522342,-118.2436849,1,3650.0
ecommerce,operating,2008,2021.0,AUS,1.0,3652913.0,2.0,2.0,-33.8688197,151.2092955,1,4745.0
consulting,operating,1985,2021.0,USA,1.0,3652913.0,1.0,1.0,37.5407246,-77.4360481,1,13140.0
software,operating,2010,2021.0,USA,1.0,3652913.0,2.0,1.0,41.0317637,-74.1020866,1,4015.0
search,operating,2009,2021.0,CAN,1.0,3652913.0,1.0,1.0,43.653226,-79.3831843,1,4380.0
software,operating,2011,2021.0,IND,1.0,3652913.0,1.0,1.0,18.5204303,73.8567437,1,3650.0
software,operating,2008,2021.0,IDN,1.0,3652913.0,1.0,2.0,-6.9174639,107.6191228,1,4745.0
web,operating,2011,2021.0,CZE,1.0,8571.0,2.0,5.0,50.050155,14.3742337,1,3650.0
games_video,operating,2008,2021.0,USA,1.0,3652913.0,1.0,1.0,32.715738,-117.1610838,1,4745.0
games_video,closed,2010,2012.0,USA,3.0,132885.0,2.0,6.0,41.8781136,-87.6297982,0,730.0
advertising,operating,2010,2021.0,POL,1.0,3652913.0,1.0,2.0,51.2464536,22.5684463,1,4015.0
network_hosting,operating,1996,2021.0,SWE,1.0,3652913.0,1.0,1.0,48.0001294,22.1639152,1,9125.0
enterprise,operating,2009,2021.0,USA,2.0,3652913.0,1.0,3.0,37.4418834,-122.1430195,1,4380.0
other,operating,2007,2021.0,USA,1.0,3652913.0,1.0,1.0,33.6845673,-117.8265049,1,5110.0
web,operating,2012,2021.0,USA,1.0,3652913.0,1.0,1.0,38.2526647,-85.7584557,1,3285.0
software,operating,2002,2021.0,USA,1.0,3652913.0,1.0,3.0,29.6160671,-95.5577221,1,6935.0
network_hosting,operating,2011,2021.0,USA,1.0,3652913.0,1.0,1.0,41.8781136,-87.6297982,1,3650.0
web,operating,2010,2021.0,FIN,1.0,3652913.0,1.0,2.0,65.0120888,25.4650772,1,4015.0
ecommerce,operating,2011,2021.0,FRA,1.0,3652913.0,1.0,1.0,48.856614,2.3522219,1,3650.0
ecommerce,operating,2010,2021.0,USA,1.0,3652913.0,1.0,1.0,39.2903848,-76.6121893,1,4015.0
ecommerce,operating,2011,2021.0,USA,2.0,615000.0,1.0,2.0,37.7749295,-122.4194155,1,3650.0
software,operating,2011,2021.0,USA,1.0,3652913.0,1.0,2.0,41.8781136,-87.6297982,1,3650.0
web,operating,2008,2021.0,USA,1.0,3652913.0,1.0,2.0,34.0211224,-118.3964665,1,4745.0
public_relations,operating,2007,2021.0,BEL,1.0,144060.0,1.0,1.0,50.8868949,3.4231675,1,5110.0
web,operating,1994,2021.0,USA,2.0,9900000.0,1.0,7.0,37.6780742,-97.2392359,1,9855.0
software,operating,1987,2021.0,USA,1.0,3652913.0,1.0,7.0,34.1442616,-118.0019482,1,12410.0
games_video,operating,2010,2021.0,USA,1.0,800000.0,1.0,2.0,37.4418834,-122.1430195,1,4015.0
mobile,operating,2011,2021.0,TUR,1.0,3652913.0,1.0,2.0,41.0082376,28.9783589,1,3650.0
music,closed,2009,2012.0,MYS,2.0,650000.0,1.0,4.0,3.139003,101.686855,0,1095.0
mobile,operating,2003,2021.0,USA,1.0,3652913.0,1.0,3.0,42.3600825,-71.0588801,1,6570.0
software,operating,2009,2021.0,IND,1.0,3652913.0,1.0,1.0,12.9715987,77.5945627,1,4380.0
public_relations,closed,2007,2011.0,USA,1.0,25000.0,1.0,2.0,29.9510658,-90.0715323,0,1460.0
software,operating,2006,2021.0,IND,1.0,3652913.0,1.0,1.0,17.385044,78.486671,1,5475.0
ecommerce,operating,2011,2021.0,USA,1.0,3652913.0,2.0,6.0,37.7749295,-122.4194155,1,3650.0
other,operating,2010,2021.0,USA,1.0,3652913.0,2.0,2.0,37.7749295,-122.4194155,1,4015.0
mobile,operating,2011,2021.0,USA,1.0,3652913.0,1.0,8.0,37.7749295,-122.4194155,1,3650.0
health,operating,2010,2021.0,USA,1.0,20000.0,2.0,2.0,40.7127753,-74.0059728,1,4015.0
games_video,operating,2011,2021.0,TUR,1.0,3652913.0,2.0,1.0,39.9333635,32.8597419,1,3650.0
software,operating,2011,2021.0,USA,1.0,3652913.0,1.0,4.0,41.8781136,-87.6297982,1,3650.0
games_video,operating,2011,2021.0,CZE,1.0,500000.0,1.0,1.0,50.0755381,14.4378005,1,3650.0
mobile,operating,2007,2021.0,BRA,1.0,3652913.0,1.0,2.0,43.1828396,-3.9878427,1,5110.0
education,operating,2011,2021.0,USA,1.0,100000.0,1.0,3.0,37.8043637,-122.2711137,1,3650.0
games_video,operating,2010,2021.0,USA,1.0,3652913.0,1.0,4.0,39.7392358,-104.990251,1,4015.0
ecommerce,operating,2010,2021.0,CAN,1.0,3652913.0,1.0,1.0,43.653226,-79.3831843,1,4015.0
enterprise,operating,2011,2021.0,USA,1.0,3652913.0,1.0,6.0,37.7749295,-122.4194155,1,3650.0
web,operating,2010,2021.0,IND,1.0,3652913.0,1.0,1.0,28.7040592,77.1024902,1,4015.0
web,operating,2001,2021.0,IND,1.0,3652913.0,1.0,1.0,12.9715987,77.5945627,1,7300.0
consulting,operating,2009,2021.0,USA,1.0,3652913.0,1.0,1.0,47.6062095,-122.3320708,1,4380.0
mobile,operating,2010,2021.0,CHL,1.0,3652913.0,2.0,1.0,-33.4488897,-70.6692655,1,4015.0
mobile,operating,2011,2021.0,ISR,1.0,1500000.0,1.0,3.0,32.0852999,34.7817676,1,3650.0
mobile,operating,2011,2021.0,DEU,1.0,3652913.0,1.0,2.0,48.1351253,11.5819805,1,3650.0
software,operating,2010,2021.0,USA,1.0,3652913.0,2.0,2.0,40.0149856,-105.2705456,1,4015.0
advertising,operating,2010,2021.0,USA,1.0,3652913.0,1.0,2.0,42.3764852,-71.2356113,1,4015.0
software,operating,2011,2021.0,USA,1.0,3652913.0,1.0,1.0,32.7554883,-97.3307658,1,3650.0
other,operating,2011,2021.0,POL,1.0,3652913.0,1.0,3.0,52.2296756,21.0122287,1,3650.0
software,operating,2008,2021.0,DEU,1.0,3652913.0,1.0,2.0,51.4818445,7.2162363,1,4745.0
web,operating,2011,2021.0,USA,1.0,3652913.0,1.0,1.0,37.3541079,-121.9552356,1,3650.0
software,operating,2009,2021.0,IND,1.0,3652913.0,1.0,1.0,19.0759837,72.8776559,1,4380.0
other,operating,2009,2021.0,USA,1.0,3652913.0,2.0,6.0,26.1224386,-80.1373174,1,4380.0
software,operating,2011,2021.0,CAN,1.0,3652913.0,2.0,4.0,43.653226,-79.3831843,1,3650.0
biotech,operating,2008,2021.0,CHE,1.0,3652913.0,1.0,2.0,38.979222,-94.772516,1,4745.0
social,operating,2011,2021.0,USA,2.0,5625000.0,2.0,5.0,37.7749295,-122.4194155,1,3650.0
advertising,operating,2010,2021.0,USA,1.0,3652913.0,1.0,4.0,37.7749295,-122.4194155,1,4015.0
enterprise,operating,2008,2021.0,USA,1.0,3652913.0,1.0,2.0,33.6845673,-117.8265049,1,4745.0
news,operating,2008,2021.0,GRC,1.0,3652913.0,1.0,5.0,40.7127753,-74.0059728,1,4745.0
other,operating,2007,2021.0,USA,1.0,3652913.0,1.0,1.0,41.8781136,-87.6297982,1,5110.0
advertising,operating,2010,2021.0,USA,2.0,5200000.0,2.0,4.0,41.8781136,-87.6297982,1,4015.0
social,closed,2009,2013.0,USA,2.0,325000.0,1.0,5.0,40.7127753,-74.0059728,0,1460.0
advertising,operating,2011,2021.0,GBR,1.0,3652913.0,1.0,1.0,51.5073509,-0.1277583,1,3650.0
advertising,operating,2004,2021.0,GBR,1.0,3652913.0,1.0,3.0,53.4807593,-2.2426305,1,6205.0
advertising,operating,2010,2021.0,USA,1.0,3652913.0,1.0,2.0,38.6270025,-90.1994042,1,4015.0
network_hosting,operating,2011,2021.0,BHR,1.0,3652913.0,2.0,1.0,26.2285161,50.5860497,1,3650.0
ecommerce,operating,2007,2021.0,USA,1.0,3652913.0,1.0,1.0,37.36883,-122.0363496,1,5110.0
network_hosting,operating,2003,2021.0,USA,1.0,3652913.0,1.0,2.0,25.72149,-80.2683838,1,6570.0
analytics,operating,2011,2021.0,USA,2.0,18600000.0,1.0,3.0,45.5230622,-122.6764815,1,3650.0
web,operating,2002,2021.0,HKG,1.0,495650.0,1.0,2.0,22.396428,114.109497,1,6935.0
hardware,operating,1966,2021.0,USA,1.0,3652913.0,1.0,4.0,59.9342802,30.3350986,1,20075.0
public_relations,operating,2001,2021.0,USA,1.0,3652913.0,1.0,4.0,35.6869752,-105.937799,1,7300.0
software,operating,1966,2021.0,USA,1.0,10000000.0,1.0,3.0,33.4941704,-111.9260519,1,20075.0
web,operating,2007,2021.0,HKG,1.0,150000.0,1.0,3.0,22.396428,114.109497,1,5110.0
software,operating,2010,2021.0,USA,1.0,3652913.0,1.0,3.0,41.8781136,-87.6297982,1,4015.0
mobile,operating,2011,2021.0,USA,2.0,1100000.0,2.0,3.0,37.7749295,-122.4194155,1,3650.0
network_hosting,operating,2007,2021.0,GBR,1.0,3652913.0,2.0,5.0,53.8007554,-1.5490774,1,5110.0
software,operating,2008,2021.0,USA,1.0,3652913.0,1.0,1.0,32.715738,-117.1610838,1,4745.0
software,operating,2008,2021.0,USA,1.0,125000.0,1.0,1.0,34.0522342,-118.2436849,1,4745.0
other,operating,2008,2021.0,GBR,1.0,3652913.0,1.0,2.0,51.5073509,-0.1277583,1,4745.0
web,operating,2007,2021.0,USA,1.0,3652913.0,1.0,1.0,32.715738,-117.1610838,1,5110.0
software,operating,1999,2021.0,USA,1.0,3652913.0,1.0,2.0,40.7127753,-74.0059728,1,8030.0
network_hosting,operating,2005,2021.0,GBR,2.0,1000000.0,1.0,5.0,51.481581,-3.17909,1,5840.0
enterprise,operating,2011,2021.0,HKG,1.0,3652913.0,1.0,5.0,22.396428,114.109497,1,3650.0
ecommerce,operating,2010,2021.0,FRA,2.0,7700000.0,2.0,4.0,48.856614,2.3522219,1,4015.0
other,closed,2007,2010.0,GBR,1.0,3652913.0,1.0,2.0,51.5073509,-0.1277583,0,1095.0
